snapshot_id,collected_at_pt,sport,league,event_id,event_start_utc,venue,venue_city,venue_state,venue_indoor,latitude,longitude,weather_time_utc,source,observation_type,temperature_2m,apparent_temperature,relative_humidity_2m,precipitation_probability,precipitation,rain,snowfall,weather_code,surface_pressure,wind_speed_10m,wind_direction_10m,wind_gusts_10m
OPEN_METEO-FORECAST-401816993-20260917T180827Z,2026-09-17T11:08:27.552898-07:00,MLB,MLB,401816993,2026-09-19T01:40:00+00:00,Petco Park,San Diego,California,False,32.71571,-117.16472,2026-09-19T02:00Z,OPEN_METEO_FORECAST,FORECAST,68.7,69.8,73,0,0.0,0.0,0.0,0,1015.2,5.2,310,8.5
OPEN_METEO-FORECAST-401816996-20260917T180827Z,2026-09-17T11:08:27.552898-07:00,MLB,MLB,401816996,2026-09-19T02:10:00+00:00,Dodger Stadium,Los Angeles,California,False,34.05223,-118.24368,2026-09-19T02:00Z,OPEN_METEO_FORECAST,FORECAST,69.3,69.8,71,0,0.0,0.0,0.0,0,1004.7,6.2,255,9.4
OPEN_METEO-FORECAST-401817001-20260917T180827Z,2026-09-17T11:08:27.552898-07:00,MLB,MLB,401817001,2026-09-19T20:05:00+00:00,Oriole Park at Camden Yards,Baltimore,Maryland,False,39.29038,-76.61219,2026-09-19T20:00Z,OPEN_METEO_FORECAST,FORECAST,76.0,75.8,51,3,0.0,0.0,0.0,3,1016.4,5.5,102,7.2
OPEN_METEO-FORECAST-401817002-20260917T180827Z,2026-09-17T11:08:27.552898-07:00,MLB,MLB,401817002,2026-09-19T20:10:00+00:00,Citi Field,Queens,New York,False,40.68149,-73.83652,2026-09-19T20:00Z,OPEN_METEO_FORECAST,FORECAST,71.2,67.2,43,0,0.0,0.0,0.0,3,1020.6,7.9,137,4.3
OPEN_METEO-FORECAST-401816999-20260917T180827Z,2026-09-17T11:08:27.552898-07:00,MLB,MLB,401816999,2026-09-19T22:40:00+00:00,Great American Ball Park,Cincinnati,Ohio,False,39.12711,-84.51439,2026-09-19T23:00Z,OPEN_METEO_FORECAST,FORECAST,76.4,81.1,74,12,0.008,0.0,0.0,51,983.1,4.6,14,7.8
OPEN_METEO-FORECAST-401817000-20260917T180827Z,2026-09-17T11:08:27.552898-07:00,MLB,MLB,401817000,2026-09-19T22:40:00+00:00,PNC Park,Pittsburgh,Pennsylvania,False,40.44062,-79.99589,2026-09-19T23:00Z,OPEN_METEO_FORECAST,FORECAST,71.2,73.3,72,8,0.0,0.0,0.0,3,989.2,4.8,41,15.7
OPEN_METEO-FORECAST-401817004-20260917T180827Z,2026-09-17T11:08:27.552898-07:00,MLB,MLB,401817004,2026-09-19T23:10:00+00:00,Rate Field,Chicago,Illinois,False,41.85003,-87.65005,2026-09-19T23:00Z,OPEN_METEO_FORECAST,FORECAST,64.0,65.9,96,81,0.012,0.012,0.0,51,992.5,6.3,174,23.7
OPEN_METEO-FORECAST-401817006-20260917T180827Z,2026-09-17T11:08:27.552898-07:00,MLB,MLB,401817006,2026-09-19T23:15:00+00:00,Busch Stadium,St. Louis,Missouri,False,38.62727,-90.19789,2026-09-19T23:00Z,OPEN_METEO_FORECAST,FORECAST,96.8,97.6,27,1,0.0,0.0,0.0,2,995.0,3.6,281,3.6
OPEN_METEO-FORECAST-401817041-20260917T180827Z,2026-09-17T11:08:27.552898-07:00,MLB,MLB,401817041,2026-09-23T01:40:00+00:00,Sutter Health Park,Sacramento,California,False,38.58157,-121.4944,2026-09-23T02:00Z,OPEN_METEO_FORECAST,FORECAST,81.9,78.8,33,0,0.0,0.0,0.0,0,1005.1,7.2,185,8.9
OPEN_METEO-FORECAST-401817043-20260917T180827Z,2026-09-17T11:08:27.552898-07:00,MLB,MLB,401817043,2026-09-23T01:45:00+00:00,Oracle Park,San Francisco,California,False,37.77493,-122.41942,2026-09-23T02:00Z,OPEN_METEO_FORECAST,FORECAST,63.4,62.2,75,0,0.0,0.0,0.0,0,1007.9,6.7,266,5.6
OPEN_METEO-FORECAST-401817044-20260917T180827Z,2026-09-17T11:08:27.552898-07:00,MLB,MLB,401817044,2026-09-23T02:10:00+00:00,Dodger Stadium,Los Angeles,California,False,34.05223,-118.24368,2026-09-23T02:00Z,OPEN_METEO_FORECAST,FORECAST,74.0,74.9,65,1,0.0,0.0,0.0,0,998.3,7.3,225,5.8
OPEN_METEO-FORECAST-401817051-20260917T180827Z,2026-09-17T11:08:27.552898-07:00,MLB,MLB,401817051,2026-09-23T17:10:00+00:00,Comerica Park,Detroit,Michigan,False,42.33143,-83.04575,2026-09-23T17:00Z,OPEN_METEO_FORECAST,FORECAST,61.7,61.3,90,25,0.0,0.0,0.0,3,1006.1,7.6,93,17.4
OPEN_METEO-FORECAST-401817058-20260917T180827Z,2026-09-17T11:08:27.552898-07:00,MLB,MLB,401817058,2026-09-23T19:45:00+00:00,Oracle Park,San Francisco,California,False,37.77493,-122.41942,2026-09-23T20:00Z,OPEN_METEO_FORECAST,FORECAST,71.4,71.5,48,0,0.0,0.0,0.0,3,1008.8,5.8,274,6.9
OPEN_METEO-FORECAST-401817050-20260917T180827Z,2026-09-17T11:08:27.552898-07:00,MLB,MLB,401817050,2026-09-23T22:35:00+00:00,Oriole Park at Camden Yards,Baltimore,Maryland,False,39.29038,-76.61219,2026-09-23T23:00Z,OPEN_METEO_FORECAST,FORECAST,64.5,61.2,62,22,0.0,0.0,0.0,3,1027.3,8.6,75,19.5
OPEN_METEO-FORECAST-401817047-20260917T180827Z,2026-09-17T11:08:27.552898-07:00,MLB,MLB,401817047,2026-09-23T22:40:00+00:00,Citizens Bank Park,Philadelphia,Pennsylvania,False,39.95238,-75.16362,2026-09-23T23:00Z,OPEN_METEO_FORECAST,FORECAST,63.5,58.4,58,14,0.0,0.0,0.0,2,1030.4,11.1,76,19.9
OPEN_METEO-FORECAST-401817048-20260917T180827Z,2026-09-17T11:08:27.552898-07:00,MLB,MLB,401817048,2026-09-23T22:40:00+00:00,PNC Park,Pittsburgh,Pennsylvania,False,40.44062,-79.99589,2026-09-23T23:00Z,OPEN_METEO_FORECAST,FORECAST,57.1,54.6,92,25,0.0,0.0,0.0,3,1000.2,9.6,106,23.9
OPEN_METEO-FORECAST-401817046-20260917T180827Z,2026-09-17T11:08:27.552898-07:00,MLB,MLB,401817046,2026-09-23T23:00:00+00:00,Fenway Park,Boston,Massachusetts,False,42.35843,-71.05977,2026-09-23T23:00Z,OPEN_METEO_FORECAST,FORECAST,56.1,47.8,64,6,0.0,0.0,0.0,3,1033.6,16.1,56,14.3
OPEN_METEO-FORECAST-401817049-20260917T180827Z,2026-09-17T11:08:27.552898-07:00,MLB,MLB,401817049,2026-09-23T23:05:00+00:00,Yankee Stadium,Bronx,New York,False,40.93815,-73.83208,2026-09-23T23:00Z,OPEN_METEO_FORECAST,FORECAST,62.7,56.2,54,16,0.0,0.0,0.0,1,1029.0,12.9,76,18.3
OPEN_METEO-FORECAST-401817045-20260917T180827Z,2026-09-17T11:08:27.552898-07:00,MLB,MLB,401817045,2026-09-23T23:15:00+00:00,Truist Park,Atlanta,Georgia,False,33.749,-84.38798,2026-09-23T23:00Z,OPEN_METEO_FORECAST,FORECAST,75.6,78.4,70,14,0.0,0.0,0.0,3,984.6,6.5,90,13.6
OPEN_METEO-FORECAST-401817052-20260917T180827Z,2026-09-17T11:08:27.552898-07:00,MLB,MLB,401817052,2026-09-23T23:40:00+00:00,Kauffman Stadium,Kansas City,Missouri,False,39.09973,-94.57857,2026-09-23T23:00Z,OPEN_METEO_FORECAST,FORECAST,74.0,73.2,53,6,0.0,0.0,0.0,1,988.4,6.2,69,11.9
OPEN_METEO-FORECAST-401817053-20260917T180827Z,2026-09-17T11:08:27.552898-07:00,MLB,MLB,401817053,2026-09-23T23:40:00+00:00,Wrigley Field,Chicago,Illinois,False,41.85003,-87.65005,2026-09-23T23:00Z,OPEN_METEO_FORECAST,FORECAST,63.3,60.7,71,2,0.0,0.0,0.0,3,1003.2,8.7,13,8.5
OPEN_METEO-FORECAST-401872945-20260917T185055Z,2026-09-17T11:50:55.619345-07:00,NFL,NFL,401872945,2026-09-21T00:20:00+00:00,Arrowhead Stadium,Kansas City,MO,False,39.09973,-94.57857,2026-09-21T00:00Z,OPEN_METEO_FORECAST,FORECAST,74.0,75.9,74,46,0.0,0.0,0.0,3,979.1,8.5,6,13.6
OPEN_METEO-FORECAST-401817027-20260917T185055Z,2026-09-17T11:50:55.619345-07:00,MLB,MLB,401817027,2026-09-21T22:35:00+00:00,Oriole Park at Camden Yards,Baltimore,Maryland,False,39.29038,-76.61219,2026-09-21T23:00Z,OPEN_METEO_FORECAST,FORECAST,71.7,71.6,67,32,0.0,0.0,0.0,3,1016.3,8.1,74,11.0
OPEN_METEO-FORECAST-401817028-20260917T185055Z,2026-09-17T11:50:55.619345-07:00,MLB,MLB,401817028,2026-09-21T22:40:00+00:00,Comerica Park,Detroit,Michigan,False,42.33143,-83.04575,2026-09-21T23:00Z,OPEN_METEO_FORECAST,FORECAST,53.7,49.0,91,11,0.028,0.028,0.0,53,998.6,12.2,54,17.9
OPEN_METEO-FORECAST-401872948-20260917T185055Z,2026-09-17T11:50:55.619345-07:00,NFL,NFL,401872948,2026-09-25T00:15:00+00:00,Lambeau Field,Green Bay,WI,False,44.51916,-88.01983,2026-09-25T00:00Z,OPEN_METEO_FORECAST,FORECAST,57.7,55.4,79,6,0.0,0.0,0.0,0,1001.8,6.4,100,6.3
OPEN_METEO-FORECAST-401817070-20260917T185055Z,2026-09-17T11:50:55.619345-07:00,MLB,MLB,401817070,2026-09-25T01:40:00+00:00,Sutter Health Park,Sacramento,California,False,38.58157,-121.4944,2026-09-25T02:00Z,OPEN_METEO_FORECAST,FORECAST,82.6,75.8,20,0,0.0,0.0,0.0,3,1005.7,9.1,197,20.1
OPEN_METEO-FORECAST-401817071-20260917T185055Z,2026-09-17T11:50:55.619345-07:00,MLB,MLB,401817071,2026-09-25T02:10:00+00:00,Dodger Stadium,Los Angeles,California,False,34.05223,-118.24368,2026-09-25T02:00Z,OPEN_METEO_FORECAST,FORECAST,75.8,76.1,59,0,0.0,0.0,0.0,0,1001.0,7.7,234,4.7
OPEN_METEO-FORECAST-401872932-20260917T185055Z,2026-09-17T11:50:55.619345-07:00,NFL,NFL,401872932,2026-09-18T00:15:00+00:00,Highmark Stadium,Orchard Park,NY,False,42.76756,-78.74392,2026-09-18T00:00Z,OPEN_METEO_FORECAST,FORECAST,70.9,75.1,85,2,0.0,0.0,0.0,3,989.4,4.2,252,8.3
OPEN_METEO-FORECAST-401858226-20260917T185055Z,2026-09-17T11:50:55.619345-07:00,NCAA_Football,NCAA_Football,401858226,2026-09-18T23:30:00+00:00,Allegacy Federal Credit Union Stadium,Winston-Salem,NC,False,36.09986,-80.24422,2026-09-18T23:00Z,OPEN_METEO_FORECAST,FORECAST,83.7,87.9,58,24,0.0,0.0,0.0,3,983.7,5.6,61,9.2
OPEN_METEO-FORECAST-401816984-20260917T185055Z,2026-09-17T11:50:55.619345-07:00,MLB,MLB,401816984,2026-09-18T22:40:00+00:00,Great American Ball Park,Cincinnati,Ohio,False,39.12711,-84.51439,2026-09-18T23:00Z,OPEN_METEO_FORECAST,FORECAST,72.3,76.2,86,3,0.0,0.0,0.0,3,988.1,6.9,29,15.2
OPEN_METEO-FORECAST-401816985-20260917T185055Z,2026-09-17T11:50:55.619345-07:00,MLB,MLB,401816985,2026-09-18T22:40:00+00:00,PNC Park,Pittsburgh,Pennsylvania,False,40.44062,-79.99589,2026-09-18T23:00Z,OPEN_METEO_FORECAST,FORECAST,71.7,75.0,76,0,0.0,0.0,0.0,1,992.1,3.8,360,11.2
OPEN_METEO-FORECAST-401816986-20260917T185055Z,2026-09-17T11:50:55.619345-07:00,MLB,MLB,401816986,2026-09-18T23:05:00+00:00,Oriole Park at Camden Yards,Baltimore,Maryland,False,39.29038,-76.61219,2026-09-18T23:00Z,OPEN_METEO_FORECAST,FORECAST,77.9,76.8,45,0,0.0,0.0,0.0,0,1015.1,6.3,360,14.8
OPEN_METEO-FORECAST-401816982-20260917T185055Z,2026-09-17T11:50:55.619345-07:00,MLB,MLB,401816982,2026-09-18T23:10:00+00:00,Progressive Field,Cleveland,Ohio,False,41.4995,-81.69541,2026-09-18T23:00Z,OPEN_METEO_FORECAST,FORECAST,69.2,66.8,59,0,0.0,0.0,0.0,3,998.2,8.6,31,14.8
OPEN_METEO-FORECAST-401816987-20260917T185055Z,2026-09-17T11:50:55.619345-07:00,MLB,MLB,401816987,2026-09-18T23:10:00+00:00,Citi Field,Queens,New York,False,40.68149,-73.83652,2026-09-18T23:00Z,OPEN_METEO_FORECAST,FORECAST,73.4,72.5,53,0,0.0,0.0,0.0,0,1017.1,5.9,11,15.0
OPEN_METEO-FORECAST-401816989-20260917T185055Z,2026-09-17T11:50:55.619345-07:00,MLB,MLB,401816989,2026-09-18T23:40:00+00:00,Rate Field,Chicago,Illinois,False,41.85003,-87.65005,2026-09-18T23:00Z,OPEN_METEO_FORECAST,FORECAST,66.2,66.1,81,3,0.0,0.0,0.0,3,1000.7,8.6,53,16.1
OPEN_METEO-FORECAST-401816981-20260917T185055Z,2026-09-17T11:50:55.619345-07:00,MLB,MLB,401816981,2026-09-18T01:38:00+00:00,Angel Stadium,Anaheim,California,False,33.83529,-117.9145,2026-09-18T02:00Z,OPEN_METEO_FORECAST,FORECAST,73.5,73.6,60,0,0.0,0.0,0.0,0,1010.8,6.5,270,9.4
OPEN_METEO-FORECAST-401858225-20260917T185055Z,2026-09-17T11:50:55.619345-07:00,NCAA_Football,NCAA_Football,401858225,2026-09-17T23:30:00+00:00,Acrisure Stadium,Pittsburgh,PA,False,40.44062,-79.99589,2026-09-17T23:00Z,OPEN_METEO_FORECAST,FORECAST,77.1,83.3,84,8,0.0,0.0,0.0,3,992.7,6.6,252,19.9
OPEN_METEO-FORECAST-401816975-20260917T185055Z,2026-09-17T11:50:55.619345-07:00,MLB,MLB,401816975,2026-09-17T16:35:00+00:00,PNC Park,Pittsburgh,Pennsylvania,False,40.44062,-79.99589,2026-09-17T17:00Z,OPEN_METEO_FORECAST,FORECAST,80.1,87.9,85,12,0.0,0.0,0.0,3,995.3,7.3,243,12.1
OPEN_METEO-FORECAST-401816974-20260917T185055Z,2026-09-17T11:50:55.619345-07:00,MLB,MLB,401816974,2026-09-17T16:40:00+00:00,Great American Ball Park,Cincinnati,Ohio,False,39.12711,-84.51439,2026-09-17T17:00Z,OPEN_METEO_FORECAST,FORECAST,89.5,97.3,57,0,0.0,0.0,0.0,0,993.0,7.9,278,15.7
OPEN_METEO-FORECAST-401816980-20260917T185055Z,2026-09-17T11:50:55.619345-07:00,MLB,MLB,401816980,2026-09-17T19:10:00+00:00,Coors Field,Denver,Colorado,False,39.73915,-104.9847,2026-09-17T19:00Z,OPEN_METEO_FORECAST,FORECAST,79.9,82.0,43,8,0.0,0.0,0.0,3,845.4,1.4,231,10.5
OPEN_METEO-FORECAST-401816976-20260917T185055Z,2026-09-17T11:50:55.619345-07:00,MLB,MLB,401816976,2026-09-17T23:15:00+00:00,Citi Field,Queens,New York,False,40.68149,-73.83652,2026-09-17T23:00Z,OPEN_METEO_FORECAST,FORECAST,72.7,76.3,84,6,0.0,0.0,0.0,3,1018.0,7.4,164,18.6
OPEN_METEO-FORECAST-401816978-20260917T185055Z,2026-09-17T11:50:55.619345-07:00,MLB,MLB,401816978,2026-09-17T23:40:00+00:00,Rate Field,Chicago,Illinois,False,41.85003,-87.65005,2026-09-17T23:00Z,OPEN_METEO_FORECAST,FORECAST,68.6,71.8,95,8,0.0,0.0,0.0,1,1000.6,7.9,7,13.6
OPEN_METEO-FORECAST-401869941-20260917T185055Z,2026-09-17T11:50:55.619345-07:00,NCAA_Football,NCAA_Football,401869941,2026-09-24T23:30:00+00:00,Brooks Stadium (SC),Conway,SC,False,35.0887,-92.4421,2026-09-24T23:00Z,OPEN_METEO_FORECAST,FORECAST,83.4,84.0,44,2,0.0,0.0,0.0,2,1006.4,5.8,36,3.6
OPEN_METEO-FORECAST-401817063-20260917T185055Z,2026-09-17T11:50:55.619345-07:00,MLB,MLB,401817063,2026-09-24T16:35:00+00:00,PNC Park,Pittsburgh,Pennsylvania,False,40.44062,-79.99589,2026-09-24T17:00Z,OPEN_METEO_FORECAST,FORECAST,59.8,59.8,88,21,0.0,0.0,0.0,3,996.6,4.9,120,13.2
OPEN_METEO-FORECAST-401817065-20260917T185055Z,2026-09-17T11:50:55.619345-07:00,MLB,MLB,401817065,2026-09-24T18:10:00+00:00,Kauffman Stadium,Kansas City,Missouri,False,39.09973,-94.57857,2026-09-24T18:00Z,OPEN_METEO_FORECAST,FORECAST,74.7,74.3,54,23,0.0,0.0,0.0,3,991.2,6.5,84,8.9
OPEN_METEO-FORECAST-401817066-20260917T185055Z,2026-09-17T11:50:55.619345-07:00,MLB,MLB,401817066,2026-09-24T18:20:00+00:00,Wrigley Field,Chicago,Illinois,False,41.85003,-87.65005,2026-09-24T18:00Z,OPEN_METEO_FORECAST,FORECAST,64.7,62.3,77,5,0.004,0.0,0.0,51,1001.8,11.3,7,6.9
OPEN_METEO-FORECAST-401817068-20260917T185055Z,2026-09-17T11:50:55.619345-07:00,MLB,MLB,401817068,2026-09-24T19:10:00+00:00,Coors Field,Denver,Colorado,False,39.73915,-104.9847,2026-09-24T19:00Z,OPEN_METEO_FORECAST,FORECAST,74.4,70.9,29,16,0.0,0.0,0.0,3,846.6,2.7,81,11.0
OPEN_METEO-FORECAST-401817062-20260917T185055Z,2026-09-17T11:50:55.619345-07:00,MLB,MLB,401817062,2026-09-24T22:05:00+00:00,Citizens Bank Park,Philadelphia,Pennsylvania,False,39.95238,-75.16362,2026-09-24T22:00Z,OPEN_METEO_FORECAST,FORECAST,63.2,59.8,56,12,0.0,0.0,0.0,3,1022.7,6.1,62,10.5
OPEN_METEO-FORECAST-401817061-20260917T185055Z,2026-09-17T11:50:55.619345-07:00,MLB,MLB,401817061,2026-09-24T22:45:00+00:00,Fenway Park,Boston,Massachusetts,False,42.35843,-71.05977,2026-09-24T23:00Z,OPEN_METEO_FORECAST,FORECAST,56.2,50.3,68,23,0.0,0.0,0.0,1,1024.5,11.6,41,15.2
OPEN_METEO-FORECAST-401817064-20260917T185055Z,2026-09-17T11:50:55.619345-07:00,MLB,MLB,401817064,2026-09-24T23:05:00+00:00,Yankee Stadium,Bronx,New York,False,40.93815,-73.83208,2026-09-24T23:00Z,OPEN_METEO_FORECAST,FORECAST,62.3,57.5,55,15,0.0,0.0,0.0,3,1020.7,8.8,58,13.2
OPEN_METEO-FORECAST-401817060-20260917T185055Z,2026-09-17T11:50:55.619345-07:00,MLB,MLB,401817060,2026-09-24T23:15:00+00:00,Truist Park,Atlanta,Georgia,False,33.749,-84.38798,2026-09-24T23:00Z,OPEN_METEO_FORECAST,FORECAST,82.2,83.6,45,6,0.0,0.0,0.0,3,982.1,3.7,25,10.1
OPEN_METEO-FORECAST-401817055-20260917T185055Z,2026-09-17T11:50:55.619345-07:00,MLB,MLB,401817055,2026-09-24T00:40:00+00:00,Coors Field,Denver,Colorado,False,39.73915,-104.9847,2026-09-24T01:00Z,OPEN_METEO_FORECAST,FORECAST,76.7,68.2,24,22,0.0,0.0,0.0,3,844.5,13.1,133,13.2
OPEN_METEO-FORECAST-401817056-20260917T185055Z,2026-09-17T11:50:55.619345-07:00,MLB,MLB,401817056,2026-09-24T01:40:00+00:00,Sutter Health Park,Sacramento,California,False,38.58157,-121.4944,2026-09-24T02:00Z,OPEN_METEO_FORECAST,FORECAST,85.5,79.1,14,0,0.0,0.0,0.0,1,1005.5,5.7,189,7.4
OPEN_METEO-FORECAST-401817059-20260917T185055Z,2026-09-17T11:50:55.619345-07:00,MLB,MLB,401817059,2026-09-24T02:10:00+00:00,Dodger Stadium,Los Angeles,California,False,34.05223,-118.24368,2026-09-24T02:00Z,OPEN_METEO_FORECAST,FORECAST,77.7,78.3,55,0,0.0,0.0,0.0,0,999.7,6.7,217,5.6
OPEN_METEO-FORECAST-401872937-20260917T185055Z,2026-09-17T11:50:55.619345-07:00,NFL,NFL,401872937,2026-09-20T17:00:00+00:00,Soldier Field,Chicago,IL,False,41.85003,-87.65005,2026-09-20T17:00Z,OPEN_METEO_FORECAST,FORECAST,66.3,68.3,95,60,0.004,0.0,0.0,51,992.0,8.2,55,20.4
OPEN_METEO-FORECAST-401872939-20260917T185055Z,2026-09-17T11:50:55.619345-07:00,NFL,NFL,401872939,2026-09-20T17:00:00+00:00,Nissan Stadium,Nashville,TN,False,36.16589,-86.78444,2026-09-20T17:00Z,OPEN_METEO_FORECAST,FORECAST,92.5,97.7,40,2,0.0,0.0,0.0,1,995.7,5.2,198,7.4
OPEN_METEO-FORECAST-401872946-20260917T185055Z,2026-09-17T11:50:55.619345-07:00,NFL,NFL,401872946,2026-09-20T17:00:00+00:00,Gillette Stadium,Foxborough,MA,False,42.06538,-71.24783,2026-09-20T17:00Z,OPEN_METEO_FORECAST,FORECAST,54.2,53.2,87,24,0.016,0.016,0.0,51,1008.9,2.7,171,10.7
OPEN_METEO-FORECAST-401872936-20260917T185055Z,2026-09-17T11:50:55.619345-07:00,NFL,NFL,401872936,2026-09-20T17:00:00+00:00,MetLife Stadium,East Rutherford,NJ,False,40.83399,-74.09709,2026-09-20T17:00Z,OPEN_METEO_FORECAST,FORECAST,64.7,66.0,96,70,0.13,0.13,0.0,63,1013.0,8.3,142,24.4
OPEN_METEO-FORECAST-401872935-20260917T185055Z,2026-09-17T11:50:55.619345-07:00,NFL,NFL,401872935,2026-09-20T17:00:00+00:00,Raymond James Stadium,Tampa,FL,False,27.94752,-82.45843,2026-09-20T17:00Z,OPEN_METEO_FORECAST,FORECAST,90.6,99.4,47,5,0.0,0.0,0.0,0,1012.3,3.6,120,4.9
OPEN_METEO-FORECAST-401872938-20260917T185055Z,2026-09-17T11:50:55.619345-07:00,NFL,NFL,401872938,2026-09-20T17:00:00+00:00,M&T Bank Stadium,Baltimore,MD,False,39.29038,-76.61219,2026-09-20T17:00Z,OPEN_METEO_FORECAST,FORECAST,79.0,80.9,63,29,0.0,0.0,0.0,3,1010.8,9.1,200,18.6
OPEN_METEO-FORECAST-401872940-20260917T185055Z,2026-09-17T11:50:55.619345-07:00,NFL,NFL,401872940,2026-09-20T20:05:00+00:00,Empower Field at Mile High,Denver,CO,False,39.73915,-104.9847,2026-09-20T20:00Z,OPEN_METEO_FORECAST,FORECAST,74.7,71.7,37,44,0.0,0.0,0.0,3,838.0,9.8,37,5.6
OPEN_METEO-FORECAST-401872941-20260917T185055Z,2026-09-17T11:50:55.619345-07:00,NFL,NFL,401872941,2026-09-20T20:05:00+00:00,SoFi Stadium,Inglewood,CA,False,33.96168,-118.35313,2026-09-20T20:00Z,OPEN_METEO_FORECAST,FORECAST,77.0,79.2,53,0,0.0,0.0,0.0,0,1007.6,8.7,215,5.6
OPEN_METEO-FORECAST-401872942-20260917T185055Z,2026-09-17T11:50:55.619345-07:00,NFL,NFL,401872942,2026-09-20T20:25:00+00:00,Levi's Stadium,Santa Clara,CA,False,37.35411,-121.95524,2026-09-20T20:00Z,OPEN_METEO_FORECAST,FORECAST,72.9,71.1,46,0,0.0,0.0,0.0,3,1010.2,5.1,360,4.7
OPEN_METEO-FORECAST-401856693-20260917T185055Z,2026-09-17T11:50:55.619345-07:00,NCAA_Football,NCAA_Football,401856693,2026-09-20T00:00:00+00:00,DKR-Texas Memorial Stadium,Austin,TX,False,30.26715,-97.74306,2026-09-20T00:00Z,OPEN_METEO_FORECAST,FORECAST,97.5,94.7,25,0,0.0,0.0,0.0,0,992.8,10.9,122,11.9
OPEN_METEO-FORECAST-401856799-20260917T185055Z,2026-09-17T11:50:55.619345-07:00,NCAA_Football,NCAA_Football,401856799,2026-09-20T00:00:00+00:00,Amon G. Carter Stadium,Fort Worth,TX,False,32.72541,-97.32085,2026-09-20T00:00Z,OPEN_METEO_FORECAST,FORECAST,96.9,92.9,20,0,0.0,0.0,0.0,0,987.6,9.0,166,11.2
OPEN_METEO-FORECAST-401862775-20260917T185055Z,2026-09-17T11:50:55.619345-07:00,NCAA_Football,NCAA_Football,401862775,2026-09-20T00:00:00+00:00,H. A. Chapman Stadium,Tulsa,OK,False,36.15398,-95.99277,2026-09-20T00:00Z,OPEN_METEO_FORECAST,FORECAST,96.3,92.8,23,0,0.0,0.0,0.0,0,982.7,9.9,177,21.5
OPEN_METEO-FORECAST-401862776-20260917T185055Z,2026-09-17T11:50:55.619345-07:00,NCAA_Football,NCAA_Football,401862776,2026-09-20T00:00:00+00:00,Our Lady of Lourdes Stadium,Lafayette,LA,False,30.22409,-92.01984,2026-09-20T00:00Z,OPEN_METEO_FORECAST,FORECAST,83.0,87.3,65,4,0.0,0.0,0.0,0,1011.6,8.6,190,15.0
OPEN_METEO-FORECAST-401860885-20260917T185055Z,2026-09-17T11:50:55.619345-07:00,NCAA_Football,NCAA_Football,401860885,2026-09-20T02:00:00+00:00,Albertsons Stadium,Boise,ID,False,43.6135,-116.20345,2026-09-20T02:00Z,OPEN_METEO_FORECAST,FORECAST,71.7,68.0,38,0,0.0,0.0,0.0,0,920.0,5.7,9,17.0
OPEN_METEO-FORECAST-401860887-20260917T185055Z,2026-09-17T11:50:55.619345-07:00,NCAA_Football,NCAA_Football,401860887,2026-09-20T02:00:00+00:00,Snapdragon Stadium,San Diego,CA,False,32.71571,-117.16472,2026-09-20T02:00Z,OPEN_METEO_FORECAST,FORECAST,72.6,74.2,66,0,0.0,0.0,0.0,0,1010.4,4.9,275,3.8
OPEN_METEO-FORECAST-401856793-20260917T185055Z,2026-09-17T11:50:55.619345-07:00,NCAA_Football,NCAA_Football,401856793,2026-09-20T02:30:00+00:00,Casino Del Sol Stadium,Tucson,AZ,False,32.22174,-110.92648,2026-09-20T02:00Z,OPEN_METEO_FORECAST,FORECAST,92.8,83.4,13,0,0.0,0.0,0.0,0,925.9,14.1,245,13.9
OPEN_METEO-FORECAST-401864507-20260917T185055Z,2026-09-17T11:50:55.619345-07:00,NCAA_Football,NCAA_Football,401864507,2026-09-20T02:30:00+00:00,Hornet Stadium,Sacramento,CA,False,38.58157,-121.4944,2026-09-20T02:00Z,OPEN_METEO_FORECAST,FORECAST,82.5,78.3,32,0,0.0,0.0,0.0,0,1007.2,9.7,203,16.1
OPEN_METEO-FORECAST-401858458-20260917T185055Z,2026-09-17T11:50:55.619345-07:00,NCAA_Football,NCAA_Football,401858458,2026-09-20T03:00:00+00:00,Rose Bowl,Pasadena,CA,False,29.69106,-95.2091,2026-09-20T03:00Z,OPEN_METEO_FORECAST,FORECAST,83.6,89.6,67,0,0.0,0.0,0.0,0,1012.7,6.6,147,14.8
OPEN_METEO-FORECAST-401860886-20260917T185055Z,2026-09-17T11:50:55.619345-07:00,NCAA_Football,NCAA_Football,401860886,2026-09-20T03:00:00+00:00,Reser Stadium,Corvallis,OR,False,33.90224,-118.08173,2026-09-20T03:00Z,OPEN_METEO_FORECAST,FORECAST,76.3,76.7,55,0,0.0,0.0,0.0,2,1008.5,6.1,246,5.8
OPEN_METEO-FORECAST-401860888-20260917T185055Z,2026-09-17T11:50:55.619345-07:00,NCAA_Football,NCAA_Football,401860888,2026-09-20T03:00:00+00:00,CEFCU Stadium,San Jose,CA,False,37.33939,-121.89496,2026-09-20T03:00Z,OPEN_METEO_FORECAST,FORECAST,72.2,70.4,49,0,0.0,0.0,0.0,0,1009.2,5.6,337,3.8
